security_id,price_date,open,high,low,close,volume
1,2023-02-09,68.0859617811949,69.15817693584937,65.32882040312809,65.48199817031755,2392215
1,2023-02-10,65.3769446094767,66.91522419209231,64.68471696352576,65.1846624123106,2537037
1,2023-02-13,64.8435620769221,65.57171286706749,64.03876229630878,64.57529791993434,2573802
1,2023-02-14,64.38962581331562,65.30457525180115,63.62717158359688,64.61836862646582,1728948
1,2023-02-15,63.864856001018424,65.77013210868108,63.52190572019502,65.50339461649656,1816845
1,2023-02-16,64.15871312536093,64.57681134538714,63.17049283189698,63.24650475860274,2193088
1,2023-02-17,63.84583110079861,63.84583110079861,61.53174933511588,62.06285445707,2283768
1,2023-02-21,61.73544602726645,61.73544602726645,59.491215298493394,59.567289133373514,2951717
1,2023-02-22,59.65906793330038,60.72576801333868,59.24000809586162,59.92574204501938,1906836
1,2023-02-23,60.7806628044015,60.85673546485774,59.4494238925142,60.05799066678772,2986899
1,2023-02-24,61.889521183943216,62.0032912921785,59.690016390062894,60.638078925927566,3509183
1,2023-02-27,61.04271597741842,62.03217999176228,59.862957579518664,60.16741334991372,3843534
1,2023-02-28,60.39088678016261,61.193550601331445,60.39088678016261,60.73488608139805,3422942
1,2023-03-01,61.280656540092245,61.626221075450886,59.360836477635424,59.55281921623434,2831869
1,2023-03-02,58.8006171997278,61.63715193483762,58.64729109662951,61.48382948732197,2323066
1,2023-03-03,61.77120956240496,63.76506047568145,61.73286529111208,63.65003497522474,2966873
1,2023-03-06,63.17368475428094,65.9949589317006,63.17368475428094,64.31744927280106,3648453
1,2023-03-07,64.04271416025624,65.14297758814179,63.35980026721879,64.80151702338286,2522043
1,2023-03-08,64.27730046664128,64.65696700241466,62.18913814065612,62.87253645674083,1951970
1,2023-03-09,62.81299176961749,63.38298114728278,61.103016388813465,61.36901094853672,2378310
1,2023-03-10,60.9225904155101,61.26400029195954,59.78456231761609,60.27770951496494,1705208
1,2023-03-13,59.43718737377764,60.38666323356299,58.94346311401667,59.057399203041285,2237671
1,2023-03-14,60.5123890058589,61.00745617551826,59.86499375567266,60.931290319360855,1805484
1,2023-03-15,60.42951258421876,62.06996135963071,60.238762134337485,61.53585718935334,2052700
1,2023-03-16,61.39065635582171,62.99514178474708,60.435605678758016,62.8041345639177,2117798
1,2023-03-17,62.73506701853191,63.45922843412431,61.66788942671375,62.04902739647829,3487995
1,2023-03-20,61.09877798842408,61.63139993411314,59.729192693861854,60.33789726922284,2053832
1,2023-03-21,60.92710417895765,61.155436075265726,60.16599180914729,60.77488170499558,2626428
1,2023-03-22,60.84659176760035,61.07548337148497,59.05361905784816,59.09176826484703,3298982
1,2023-03-23,59.789073572240916,60.51773930534203,58.86865254387275,59.17545955332879,2388183
1,2023-03-24,58.703021713281245,60.27816767962185,58.58776811336132,60.23975225554579,2347675
1,2023-03-27,60.9285783971361,61.466071904084906,60.19912632326803,61.005364753003775,2310366
1,2023-03-28,60.959302606783474,62.03482803684608,60.61359708845803,61.84277267175086,3041736
1,2023-03-29,62.68642753105064,62.87872159621533,61.87881446316463,62.18647763215957,2806135
1,2023-03-30,62.88598328499047,63.07840991636684,61.846861858104994,62.50112268163228,1679871
1,2023-03-31,62.91655628545789,63.41773396144986,61.79855755616935,62.83945089635533,4138461
1,2023-04-03,62.780891457874446,63.12753502077509,61.663934580111906,62.357221705913204,2676169
1,2023-04-04,62.806151644252786,63.34625130798163,61.18584161560718,63.30767170938585,2064998
1,2023-04-05,63.10864858617881,63.18608428677078,61.5986893480098,62.60533130168076,2611543
1,2023-04-06,62.945652010398625,63.217135470381045,62.09241722225825,62.945652010398625,1936027
1,2023-04-10,62.04646844859338,63.24338023751332,61.73758774937867,63.204776593871145,2762615
1,2023-04-11,63.513534962206286,66.05715902458726,63.474994312669935,65.63322658144195,3118723
1,2023-04-12,65.81845631912105,65.97232381641535,64.27973732324244,64.5105495749178,2657630
1,2023-04-13,65.47323659010961,70.1909901035431,65.43487997832044,69.00196440118135,5246691
1,2023-04-14,68.69006660377008,70.73533536928355,68.34275667452356,70.54238867989967,3600988
1,2023-04-17,70.52076217543988,71.9095686286302,69.17052734306532,69.20910632206892,3154515
1,2023-04-18,69.1027150766545,69.1412347503753,66.5604753860942,66.63750738665925,3742270
1,2023-04-19,66.77489088210413,67.88780926800031,66.42950292232344,67.6575457483381,2080914
1,2023-04-20,70.63371437360622,72.05406948981431,70.17306380536651,71.40147508321742,3399297
1,2023-04-21,70.45153946114824,71.09998383194808,69.65052379593202,70.48968410358903,3534437
1,2023-04-24,70.72375978936552,71.37435745483126,70.07316212389978,70.57068185017084,1826177
1,2023-04-25,69.79286532143189,70.55856069513044,69.10374094554565,69.14202644445182,2405252
1,2023-04-26,69.25353762555916,70.66687839927464,68.98615060274136,70.05570597976252,1666008
1,2023-04-27,70.53193605890925,71.37114523655137,69.12053847488522,69.15867806297639,3236091
1,2023-04-28,69.84698928879094,70.45968160066792,68.58331048256112,68.85136245602374,3833455
1,2023-05-01,68.27985598126298,68.47089910075584,66.56043875451581,67.24820564521468,9508216
1,2023-05-02,35.291007105700224,37.58015496795655,33.26892879842395,34.642415332677615,46135267
1,2023-05-03,36.5031553157498,42.0051895023476,35.28891428663131,38.59013479858998,33991501
1,2023-05-04,38.34475024058401,39.031519399370076,35.44504691658539,36.017355155348284,8905938
1,2023-05-05,36.13201082060823,39.39946782932748,35.98003616028086,38.525614438285544,9598083
1,2023-05-08,38.43695528799658,39.575266619427666,37.7160232100337,38.32312524043107,6351438
1,2023-05-09,37.73038982057975,38.109210439114754,36.93486941181718,37.806151776666056,3597999
1,2023-05-10,38.41852586426476,38.72252974580894,37.01250700611986,37.240511729284066,5010670
1,2023-05-11,36.93880809464965,37.05317235210014,35.98579442864729,36.100158686097785,3506915
1,2023-05-12,37.209846945949906,37.70294059205764,36.45123354536648,36.83054024565819,3620692
1,2023-05-15,36.684462787702316,37.17763593382215,36.38097217745834,36.64652555694846,4865001
1,2023-05-16,36.4650012337746,36.691728224638794,34.76456141525462,34.84013828011044,3106846
1,2023-05-17,34.93726906341776,35.23910262610535,34.409058529644525,34.5222452161174,3382606
1,2023-05-18,34.20893777955864,35.859371012171216,34.09640937917567,35.37174317422719,3737569
1,2023-05-19,35.09915829771767,35.21117945647762,34.35236837752745,34.42704915003409,1865329
1,2023-05-22,34.69149566188363,35.58965646096167,34.24241169337084,35.36511447670528,2902709
1,2023-05-23,35.3890969601001,36.511373471215656,34.97759711865916,35.42650700958164,3865038
1,2023-05-24,35.23873631737832,36.47847833809851,35.05089585729007,36.4033407209597,2843094
1,2023-05-25,35.91956014420025,35.91956014420025,34.67965576737823,35.017811180764454,2461976
1,2023-05-26,35.193780073935855,35.495548535229055,34.552521194346824,34.70340542499343,2734474
1,2023-05-30,35.01216363547802,35.427180820871655,33.88030414507686,34.370776710853434,3050479
1,2023-05-31,34.16010392840235,34.762043516733904,33.18195030344209,33.78388989177365,3147636
1,2023-06-01,33.7181037499025,34.16618444878488,32.56056283471352,33.68076636243393,4223557
1,2023-06-02,34.24695459994574,35.73433448258014,34.13540199529649,35.73433448258014,4595606
1,2023-06-05,35.399634796474366,35.8820201835928,35.139890179854824,35.176994025975475,2645884
1,2023-06-06,34.57573693458596,37.258022324384896,34.46550708419919,37.00081466795743,4182615
1,2023-06-07,36.42448048195737,37.52825336206459,36.3508974946421,37.3075008913215,3135720
1,2023-06-08,37.54876403675571,38.39462089353601,36.85001287277531,38.10040950793622,3471394
1,2023-06-09,38.172037285610955,38.79660408411155,38.06181714207052,38.57616730075448,2981262
1,2023-06-12,38.89983442423101,40.33783550561474,38.420499558310915,40.30096629775667,3743112
1,2023-06-13,40.38365989826122,40.49379617220188,38.731601784475245,38.95187433235657,3409408
1,2023-06-14,39.07093635810481,40.24710640292965,36.86561401879501,37.45369904120743,3160084
1,2023-06-15,37.190395306398926,37.63095237749934,36.82326266319707,37.52081398503333,2054326
1,2023-06-16,37.438732436598144,37.438732436598144,35.8268868557631,35.9001541519724,3682456
1,2023-06-20,36.13322158380713,36.13322158380713,34.777309989851254,35.253711927434786,2598825
1,2023-06-21,34.97492956846459,35.37820318064756,34.131720153091365,34.901608682749035,2615725
1,2023-06-22,34.73545444729933,34.73545444729933,33.672872068493845,33.85607664987481,2940349
1,2023-06-23,33.617861574915736,33.94961735445383,32.62259775170622,32.696319305267586,4547213
1,2023-06-26,32.79848996222153,33.35127563330588,32.135152077224845,32.20885472466748,3853790
1,2023-06-27,32.640051137679166,32.71406655568041,31.825902715161785,32.19596921741986,2939339
1,2023-06-28,32.23031066103906,32.93419300272817,31.67461705066456,32.71191343877008,3648629
1,2023-06-29,32.51166971244081,33.436347467092,32.474681755687,32.65961801209038,2644002
1,2023-06-30,32.96861407468444,33.153623841264526,32.48759009308333,32.8576096262435,2623269
1,2023-07-03,32.760328981884285,34.78711809887484,32.760328981884285,34.71341840167134,1779621
1,2023-07-05,34.55250751880443,34.812299664101396,33.17931136377115,33.290653888386295,3268002
1,2023-07-06,32.900002870092,32.900002870092,31.86144682305362,32.121084950487166,2980953
1,2023-07-07,32.825960792471086,33.82970082838036,32.75161164832857,33.42076812693671,2993287
1,2023-07-10,33.26157427959776,34.30332641319223,33.03834421395461,33.112753053109685,3157846
1,2023-07-11,33.33863053045241,34.490799688984,33.33863053045241,34.08196604313461,2911619
1,2023-07-12,34.714754550357355,34.82590005509489,33.67738826188589,34.78885390901698,2619727
1,2023-07-13,34.71516424754944,35.30795197970882,34.38172026488639,35.12270493008562,3363925
1,2023-07-14,34.67291047789528,34.9308374908046,33.75173855865686,33.82543399891209,1958265
1,2023-07-17,33.82940743275473,34.19832276754474,33.23914571168064,33.64494976535974,2309033
1,2023-07-18,33.831572755494214,34.531788922548905,33.35247600345482,34.49493451516978,2208360
1,2023-07-19,34.77492242288303,36.16885439951394,34.55482992559282,35.178431165093684,2843300
1,2023-07-20,35.10715531126957,35.91337489421433,34.81398518926484,35.10715531126957,1972991
1,2023-07-21,35.44586330823674,35.73820005216591,33.98417958859086,35.080444120789714,2407532
1,2023-07-24,34.95719951952463,36.416788933309,34.84773118347471,36.01540271450221,2200904
1,2023-07-25,35.240690556303704,37.18222452789957,35.240690556303704,36.962430074887884,2081882
1,2023-07-26,36.95019098051098,37.68260238156702,36.51074413987736,36.986812423667054,2195787
1,2023-07-27,37.42764306049312,37.86840348863224,36.21556064017219,36.32575249861931,2008990
1,2023-07-28,37.05142968670299,37.38158799011491,36.574529694866534,37.38158799011491,1488502
1,2023-07-31,37.59631872386647,38.14704816209089,37.08230878323982,37.192453270312654,2012515
1,2023-08-01,36.986326214279664,39.00043021736941,36.290541910505226,37.865208342067966,3086251
1,2023-08-02,37.028267129937504,37.35757046288664,36.150127235018296,37.1746237790907,2948950
1,2023-08-03,37.23749837994341,38.891680707601786,36.90666121327758,38.377044725491494,1994466
1,2023-08-04,38.71263393072526,39.67123332906881,38.528287351640955,38.67576391168469,2056645
1,2023-08-07,38.775801788906435,39.255883567010834,36.92933503705375,37.04012205604528,7199690
1,2023-08-08,48.31679924858414,48.35367962711576,38.284608177504055,38.5796723104086,20963553
1,2023-08-09,38.14743597403357,39.8108444817982,36.70581996759245,37.445110679256636,5927751
1,2023-08-10,37.725395183357726,38.76201314118849,37.57730740805205,38.095616386967436,3403301
1,2023-08-11,37.56930280969798,38.01390950447655,36.939442442073364,37.60635071753125,2324678
1,2023-08-14,37.35438757904488,37.91358355023341,36.832468732062644,37.83902219125826,2574606
1,2023-08-15,37.63702667382406,38.08642357013523,36.663331612738645,36.70078224697017,2324670
1,2023-08-16,36.44772284133336,36.74678079482732,35.58793211630123,35.625311686698964,2126443
1,2023-08-17,38.48119277751943,40.31185057404062,37.472460789866815,39.639362582272206,5298720
1,2023-08-18,38.884755372981026,39.707318534441484,37.351799185062205,37.3891892300629,3045204
1,2023-08-21,37.566675925507504,37.943096977152024,37.11497281742441,37.83017209758554,2054135
1,2023-08-22,37.71197515254845,37.97543090417484,36.65814496741205,36.65814496741205,1190135
1,2023-08-23,36.409451632918575,37.23438356393257,35.996987455401225,37.121890407899336,2343459
1,2023-08-24,36.858444685623425,37.08410661966043,35.542070252024395,36.06862074283036,1878256
1,2023-08-25,36.48626134908431,36.56195710707894,35.615736670106735,36.22131717224183,1266066
1,2023-08-28,36.561154835564274,38.19199221207192,36.561154835564274,37.812729304096166,2385968
1,2023-08-29,37.768799668985594,38.1107712863666,37.19884938912092,37.61681268611131,2500113
1,2023-08-30,37.49466645290373,38.212085453278824,37.11707523103679,38.06104968472741,2313990
1,2023-08-31,37.78936886598531,38.95617367176378,37.67645342978643,38.42922898697398,2170460
1,2023-09-01,39.03476041036056,40.61572497462231,39.03476041036056,40.05109631159518,2015476
1,2023-09-05,39.73510770549884,40.30167146393342,39.13076846714421,39.584020194316786,1696117
1,2023-09-06,39.44652664565449,39.521736236437526,37.754350301133506,38.43122227341817,1842410
1,2023-09-07,37.747187915990715,38.272494382069866,37.5970998430564,38.08488339630648,1503630
1,2023-09-08,38.45308731296101,38.641030791555934,37.96443928722738,38.302733247029806,869498
1,2023-09-11,38.87292475183858,39.28847464421901,38.532927747740146,39.28847464421901,1599359
1,2023-09-12,39.083159935133935,39.30951187275617,37.951411040248736,37.951411040248736,1211716
1,2023-09-13,38.28955424103639,38.28955424103639,37.457171607370306,37.57068079033193,1359126
1,2023-09-14,37.87483269957654,38.214010874453116,37.61102545575299,37.7617745059694,1505077
1,2023-09-15,37.940193677807045,37.940193677807045,37.14503980997766,37.18290152860833,1948869
1,2023-09-18,37.27483458157578,37.617155064712286,36.89447768312362,37.0846561323497,1236773
1,2023-09-19,36.962748291759425,37.41954803918834,36.125280272978905,36.1633478261784,1646203
1,2023-09-20,35.45049784838212,36.479703938971205,34.72623834454777,36.02227860589901,2349539
1,2023-09-21,35.60529095177266,35.7956906641016,34.120149226771446,34.15823062189393,1635316
1,2023-09-22,34.423026690071374,34.65124361537477,33.54818546989468,34.0046229479441,1674600
1,2023-09-25,33.48788988767692,34.40119508473074,33.48788988767692,34.13481530954477,1760025
1,2023-09-26,33.69956445771937,34.233265631255854,33.623319355461824,33.69956445771937,4331198
1,2023-09-27,33.848931569638395,34.307899675804656,33.0839810784737,33.38995981591787,1817484
1,2023-09-28,33.602699204930374,34.602322741901204,33.29512329610766,34.37163897698714,2037644
1,2023-09-29,34.53039202300395,35.18190912946899,34.0321728442418,34.1854707719447,2714378
1,2023-10-02,34.19779201331377,34.542065687120285,33.088467757742215,33.47099487264921,1692051
1,2023-10-03,33.17408359593649,33.442233222807744,32.63778434219398,33.21239172927943,1695870
1,2023-10-04,33.22795373013392,33.22795373013392,31.700233143009235,32.349515303130524,1907570
1,2023-10-05,32.18287565205512,32.5632893432474,31.536174553764546,31.99266880645898,1258788
1,2023-10-06,31.563637107498128,32.058007751094834,31.44955269026142,31.79180594197154,1530729
1,2023-10-09,31.422827373145708,31.87988624450574,31.00385764916093,31.575180330265717,1155592
1,2023-10-10,31.75350494161509,33.16054597847183,31.639417886749317,33.00843353196426,1733641
1,2023-10-11,76.059998,76.800003,72.900002,74.0,3855100
1,2023-10-12,73.800003,76.5,73.199997,75.199997,2987400
1,2023-10-13,74.900002,75.400002,70.800003,71.800003,4567200
1,2023-10-16,71.199997,74.599998,70.900002,73.5,3987600
1,2023-10-17,73.099998,73.800003,66.400002,67.800003,10288000
1,2023-10-18,67.400002,70.199997,66.800003,69.400002,5506200
1,2023-10-19,68.900002,69.5,63.099998,64.099998,3358700
1,2023-10-20,63.799999,65.300003,61.199997,62.5,2443600
1,2023-10-23,62.099998,63.400002,56.199997,57.799999,5365400
1,2023-10-24,57.099998,58.599998,50.799999,51.900002,5966300
1,2023-10-25,30.53337814602091,31.12915082382264,30.19825512698612,31.05468101464006,1888326
1,2023-10-26,31.15330030268084,31.935859455867135,30.70612415140869,31.600476453952986,2600700
1,2023-10-27,32.142481050435606,32.62722887763359,31.50858031918329,31.6204441082026,3295032
1,2023-10-30,31.91644717309656,33.21688233600874,31.91644717309656,32.956796012108384,4356827
1,2023-10-31,31.90995538356215,32.170291882229506,27.223878900046497,28.00489194286734,10627309
1,2023-11-01,28.22243997431745,28.852074753961972,27.296506890387793,27.777992517889743,6859372
1,2023-11-02,28.41515620394146,29.52367878757096,28.156500053452472,29.52367878757096,4459586
1,2023-11-03,30.209274926113746,31.725284472561086,30.17229822344614,30.874841468960852,2229286
1,2023-11-06,30.771967080320685,30.956895479327734,29.255560557451396,29.66240374071007,1670603
1,2023-11-07,75.800003,77.300003,74.199997,76.400002,3512400
1,2023-11-08,76.099998,76.800003,71.5,72.300003,4234500
1,2023-11-09,71.900002,75.099998,71.400002,74.199997,3876200
1,2023-11-10,73.800003,74.5,69.199997,70.099998,3125800
1,2023-11-13,69.699997,72.300003,68.800003,71.5,4562100
1,2023-11-14,71.199997,72.0,65.300003,66.400002,5891200
1,2023-11-15,65.900002,67.400002,64.800003,66.900002,3234700
1,2023-11-16,66.5,67.099998,60.799999,61.700001,4123600
1,2023-11-17,61.200001,62.799999,58.900002,60.299999,3456800
1,2023-11-20,59.799999,61.200001,50.5,51.900002,5812300
1,2023-11-21,36.48934828518539,37.75659895251302,36.11662624613346,37.75659895251302,4066395
1,2023-11-22,38.34140257134448,38.974222109368235,38.0063800453295,38.45307556334268,1896326
1,2023-11-24,37.98486615064802,38.505717696415964,37.35240482650512,37.76164304588721,705197
1,2023-11-27,37.39487839548105,38.029319136726116,37.133634321766536,37.35755730507397,1570125
1,2023-11-28,37.52257859542445,38.75711981211463,36.96142479428486,38.457837309143,2239234
1,2023-11-29,38.463361444285816,39.172878182073774,38.015245047580905,38.08992933304212,2099722
1,2023-11-30,38.12809899245355,38.12809899245355,36.8197839846274,37.11882761869516,3035332
1,2023-12-01,37.08393153916645,38.43244047883825,36.97155698496803,38.32006235231716,2139295
1,2023-12-04,37.83980939423485,38.92094670391713,37.42972405447787,38.28717974442188,1764346
1,2023-12-05,37.80814725074929,38.81786212825243,37.39678391163796,37.39678391163796,1855623
1,2023-12-06,38.112665758686504,39.75674356278106,37.88847559849801,39.27099346445487,1588376
1,2023-12-07,39.16889643821206,40.69834801563755,38.98237717223256,40.47452774250944,1951052
1,2023-12-08,40.25390675217056,41.07389472235852,39.732095579405886,39.80664155603561,1682275
1,2023-12-11,39.44623870446012,40.11419119066881,39.18648097712723,39.59467219706942,1816160
1,2023-12-12,39.77650027337762,40.112324958673966,39.2167948368973,39.36604985719341,2033806
1,2023-12-13,39.618157749853836,41.26579581167041,38.90668011258416,41.11600728681891,2257262
1,2023-12-14,41.896106156972714,42.49515984766892,40.32360137708383,41.446818566915844,4681596
1,2023-12-15,41.43914671321575,41.77574685337656,39.60654991315944,39.90574924513853,3519909
1,2023-12-18,39.276738455104685,42.61226443187222,38.11492848593717,41.338018472788846,2327157
1,2023-12-19,41.55252875012016,42.63813517699454,41.36535448961379,41.702267444514824,2014492
1,2023-12-20,41.54485409433398,42.105263442395135,40.87236430184983,41.096528753668906,2853098
1,2023-12-21,41.96639794368193,42.45264004755994,41.10612235465235,41.77938120110613,1710714
1,2023-12-22,41.86538628605095,41.902830249174066,41.153897418810445,41.41602658783278,1287413
1,2023-12-26,41.48116392460258,42.118755353615185,41.29363535051179,41.70619535206349,1000112
1,2023-12-27,42.1457906504695,42.48416063945895,41.8826155859183,42.446563177239824,1398923
1,2023-12-28,42.250066231010976,43.22912027166133,42.21240933952013,42.96552921354302,2427183
1,2023-12-29,42.934858741138925,43.23668522524086,42.36893138490616,42.85940032108569,1677561
2,2023-01-03,102.97339688873821,103.91236314903863,98.20031653331766,100.0,28556485
2,2023-01-04,101.63078701991613,104.68912357186541,99.90557095379593,103.19916186247941,33106800
2,2023-01-05,101.07333233057668,101.70014311462879,97.93927841031615,99.03620101849431,36763985
2,2023-01-06,100.36681677939205,101.15092803705053,95.50530006143175,100.36681677939205,27586448
2,2023-01-09,102.19954176589356,105.03404860032391,100.78229585754445,102.35701770508017,28248058
2,2023-01-10,103.22293509051346,106.7166311001872,103.06412694024269,106.39902237203505,28203129
2,2023-01-11,108.36933424708103,110.74584863813578,107.10185789058382,110.58741787095113,28247155
2,2023-01-12,111.38023962535667,112.01578958123818,107.72582359086137,111.38023962535667,32436940
2,2023-01-13,108.30285089885872,110.99458956917029,107.82783508346012,110.20289906021267,19629799
2,2023-01-17,110.33491653203623,112.86047060917431,106.23090338761082,111.5976973339665,32052448
2,2023-01-18,112.33445650068307,114.61097551848275,108.01691836722662,108.33092073221944,30157836
2,2023-01-19,106.77814097490223,108.2698910785995,104.7367924223773,105.6789515648622,23209150
2,2023-01-20,106.45342624568241,111.17768605867617,105.82351742826732,110.547784750277,28184331
2,2023-01-23,110.97604735320574,116.97474671570058,110.3603902368949,116.50116895077399,33807606
2,2023-01-24,109.99088815703027,116.59034264525762,109.99088815703027,110.30514753777754,21706616
2,2023-01-25,109.21149215190877,114.73519322366074,105.5816301575379,113.94608984536151,40086575
2,2023-01-26,117.11615885068326,118.38743210960952,111.87215286891929,115.05033601623494,25950072
2,2023-01-27,113.96999534698668,122.52963271137835,113.17743325240392,119.67642277605857,38903328
2,2023-01-30,119.10280968902663,120.84965301805778,116.87955936175689,117.03835917038552,29662908
2,2023-01-31,117.6527316806741,124.16253723144412,117.17640906172234,123.5274353588341,39503741
2,2023-02-01,122.43076874151414,130.19158463966122,121.63884613170988,129.87480955387252,47429270
2,2023-02-02,135.22482097863488,146.34789340484963,134.58921727296513,142.85206544667207,74366184
2,2023-02-03,136.04188696161742,141.7766683221176,133.3815859880742,133.97098989454867,68726716
2,2023-02-06,131.99200864037317,135.5657902189571,130.88015235458533,131.99200864037317,38225756
2,2023-02-07,132.4378073684247,133.70971788250756,128.14511317398737,132.4378073684247,44333154
2,2023-02-08,130.8882101088348,135.96508129561244,129.6189923121404,130.4122572176418,34612765
2,2023-02-09,132.74406007112395,134.17655233047122,126.37743708354121,126.53659867368856,32848314
2,2023-02-10,124.0110233636637,125.12537419368535,118.75766926236481,119.55363522536513,39864161
2,2023-02-13,120.70769608450254,123.81297599139455,118.63750947990788,121.18543437532921,81209796
2,2023-02-14,136.8806425850182,148.11473348898642,131.14407518099142,146.9196203453769,223310713
2,2023-02-15,146.22495025335056,163.3058077591479,145.42677606943624,161.39019885209734,142438872
2,2023-02-16,153.57092139683212,164.0742307390274,152.7752292509193,154.52577321952438,82340049
2,2023-02-17,151.94474379618674,154.16755643734686,144.24431005271248,146.07018375348383,66828071
2,2023-02-21,143.32781576775324,144.75950555260331,133.62414730186063,134.73769222935798,69981781
2,2023-02-22,135.51926264862513,137.83652163218682,130.40533281002436,133.60153895914985,57997914
2,2023-02-23,134.88363025648482,135.8447877038041,126.71371556765997,130.87877191223603,55821183
2,2023-02-24,126.71680513885931,130.866217944724,125.59965173228785,129.1107009472353,41488933
2,2023-02-27,129.49214915547356,131.24634769614508,126.94058211139158,128.05688889104263,38377002
2,2023-02-28,127.07285813402231,129.25991744875975,124.51863227796349,125.15718874197819,35919981
2,2023-03-01,124.68879094317661,125.96274929051374,122.45936383533666,122.45936383533666,25459521
2,2023-03-02,120.200999696377,127.16916680636398,119.72589361764587,126.21896220045666,39011276
2,2023-03-03,126.69795554424496,134.61657776576027,126.69795554424496,131.9242450021592,44412961
2,2023-03-06,131.90058616059252,133.64027667950586,129.6864222506284,130.95165446124858,25880667
2,2023-03-07,131.1251309421513,133.50203070993857,129.7782256072977,131.20436244559727,25053551
2,2023-03-08,132.24153606944657,135.72158085920213,127.496038275453,128.60331908264223,41021708
2,2023-03-09,128.15729216929978,131.17463478099307,121.9638189691411,122.12262966344525,26353012
2,2023-03-10,120.53718750038094,121.96647703567044,115.61406227288218,116.72573107003225,39463890
2,2023-03-13,115.95968366819811,129.63942148231237,114.36901736247496,125.18555582628757,62915012
2,2023-03-14,128.22057192793446,129.65409624656772,123.92000656710698,125.67208340646734,31008738
2,2023-03-15,124.02673521307294,126.8852232042787,122.27987765446223,125.45598299488302,27337566
2,2023-03-16,127.55563143904513,128.67034492452655,125.16694775193109,127.07789166425587,20888296
2,2023-03-17,126.25941412257052,127.85158683940982,124.82646247345436,125.46333156019007,18895937
2,2023-03-20,123.16726446531607,128.40168137532717,122.45347999742731,128.16374817701788,26769534
2,2023-03-21,129.95846826894902,134.87153907787726,129.48301467918083,133.92061678394379,27011732
2,2023-03-22,133.86522610486873,136.72017666758038,130.05863543861767,130.21724716455648,33185728
2,2023-03-23,132.44525725445487,136.265805199447,129.8982354120919,132.60444991496448,22528790
2,2023-03-24,132.89232221281944,133.85415516014126,129.20532903835397,131.44958043574476,17227655
2,2023-03-27,130.48830869697284,133.21015206780154,127.1260401245768,128.7271222148991,19675632
2,2023-03-28,129.31665096659103,130.27929731789507,127.87265848815318,128.35398931429913,13941299
2,2023-03-29,130.2388688694074,132.81466599588398,129.61100949187565,132.3317078729101,15259864
2,2023-03-30,133.54072823911645,134.34229629961862,129.051968504399,130.65508933676426,22554209
2,2023-03-31,130.55275403461783,135.83893819260047,129.43144687282282,135.35838016278322,25593405
2,2023-04-03,134.3852808822082,136.95417272564586,131.81638903877055,134.54584045037384,21520769
2,2023-04-04,137.31461354633677,137.47559568083514,132.485256976095,134.41701188587277,22810222
2,2023-04-05,139.89580737730824,140.22000746243273,127.08958709620553,129.35904180014518,52033583
2,2023-04-06,128.03150451754908,132.25589791795582,126.56921330241066,131.44351218788236,21595489
